stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08216:33117","Mehliskopf","48.6568717609121","8.24080305785165","0390","","",""
"de:08216:33118","Kirschbaumwasen Kaltenbach","48.6335221014473","8.3562186055714","0380","","",""
"de:08216:33122:0:1","Rastatt Murgstraße","48.8552444327744","8.20355890616687","0361","","",""
"de:08216:33123:0:1","Rastatt Herrenstraße","48.8564797304839","8.20571486284906","0361","","",""
"de:08216:33124:0:1","Waldmatt Hard","48.6683764237424","8.13974258837414","0391","","","Parent33124"
"de:08216:33124:0:2","Waldmatt Hard","48.6683170975093","8.13972462206845","0391","","","Parent33124"
"de:08216:33150:0:1","Rastatt Dreherstraße","48.857378109672","8.20093582553688","0361","","",""
"de:08216:33162:1:1","Unzhurst Hornsgrindestraße","48.6861948623437","8.06000812374459","0391","","",""
"de:08216:33165:1:1","Steinmauern Kirche","48.9005285933725","8.20072022986866","0352","","","Parent33165"
"de:08216:33165:1:2","Steinmauern Kirche","48.9005049724075","8.20063039834024","0352","","","Parent33165"
"de:08216:33166:0:1","Steinmauern Elchesheimer Str.","48.9030323523568","8.1963274681287","0352","","","Parent33166"
"de:08216:33166:0:2","Steinmauern Elchesheimer Str.","48.9030323523568","8.1963274681287","0352","","","Parent33166"
"de:08216:33169:1:1","Würmersheim Badener Straße","48.9346787319269","8.25947004945825","0342","","","Parent33169"
"de:08216:33169:1:2","Würmersheim Badener Straße","48.9346374234818","8.25908377388603","0342","","","Parent33169"
"de:08216:33500:0:1","Sand Kapelle","48.6569251666511","8.23743437553574","0390","","",""
"de:08216:34499:0:1","Leiberstung Weitenunger Str.","48.7503696141833","8.09612938132407","0480","","","Parent34499"
"de:08216:34499:0:2","Leiberstung Weitenunger Str.","48.7504110748908","8.09621921285249","0480","","","Parent34499"
"de:08216:34503:0:1","Steinmauern Karl-Späth-Str.","48.8998258648897","8.19309353310542","0352","","","Parent34503"
"de:08216:34503:0:2","Steinmauern Karl-Späth-Str.","48.8998258648897","8.19309353310542","0352","","","Parent34503"
"de:08216:34598:0:1","Schwarzach (Bd) Leislingstraße","48.7478167532888","8.04065841252196","0392","","","Parent34598"
"de:08216:34598:0:2","Schwarzach (Bd) Leislingstraße","48.7478878323776","8.04038891793669","0392","","","Parent34598"
"de:08216:34600:0:1","Bühl Krankenhaus","48.6863549861766","8.14004801557078","0391","","",""
"de:08216:34601:0:1","Rittersbach Haus Roth","48.6774109936952","8.14356042833218","0391","","","Parent34601"
"de:08216:34601:0:2","Rittersbach Haus Roth","48.6774109936952","8.14356042833218","0391","","","Parent34601"
"de:08216:34602:0:1","Waldmatt Wolfhagweg","48.6719418021116","8.14868082545237","0391","","","Parent34602"
"de:08216:34602:0:2","Waldmatt Wolfhagweg","48.6719418021116","8.14868082545237","0391","","","Parent34602"
"de:08216:34603:0:1","Waldmatt Panoramastraße","48.6691891861024","8.1475219987357","0391","","","Parent34603"
"de:08216:34603:0:2","Waldmatt Panoramastraße","48.6691891861024","8.1475219987357","0391","","","Parent34603"
"de:08216:34604:0:1","Neusatz (Baden) Im Heizler","48.656830223076","8.14612062689228","0391","","","Parent34604"
"de:08216:34604:0:2","Neusatz (Baden) Im Heizler","48.656830223076","8.14612062689228","0391","","","Parent34604"
"de:08216:34605:0:1","Neusatz (Baden) Dreiröhrenbr.","48.6551034056035","8.1531095198037","0391","","","Parent34605"
"de:08216:34605:0:2","Neusatz (Baden) Dreiröhrenbr.","48.6551034056035","8.1531095198037","0391","","","Parent34605"
"de:08216:34606:0:1","Neusatz (Baden) Tannenweg","48.6557383591102","8.15741245001523","0391","","","Parent34606"
