route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,bikes_allowed
"22-81-E-j19-3","T0#32","67.T0.22-81-E-j19-3.26.H","S81 Rastatt","85176","0","",""
"22-81-E-j19-3","T0#32","72.T0.22-81-E-j19-3.26.H","S81 Rastatt","85164","0","",""
"22-81-E-j19-3","T0#32","79.T0.22-81-E-j19-3.26.H","S81 Rastatt","85070","0","",""
"22-81-E-j19-3","T0#32","85.T0.22-81-E-j19-3.26.H","S81 Rastatt","85082","0","",""
"22-81-E-j19-3","T0#32","73.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85060","0","",""
"22-81-E-j19-3","T0#32","80.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85072","0","",""
"22-81-E-j19-3","T0#32","86.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85084","0","",""
"22-81-E-j19-3","T0#32","92.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85096","0","",""
"22-81-E-j19-3","T0#32","95.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85104","0","",""
"22-81-E-j19-3","T0#32","97.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85112","0","",""
"22-81-E-j19-3","T0#32","56.T0.22-81-E-j19-3.11.H","S81 Forbach (Schwarzwald)","85028","0","",""
"22-81-E-j19-3","T0#32","69.T0.22-81-E-j19-3.21.H","S81 Forbach (Schwarzwald)","85056","0","",""
"22-81-E-j19-3","T0#32","75.T0.22-81-E-j19-3.21.H","S81 Forbach (Schwarzwald)","85230","0","",""
"22-81-E-j19-3","T0#32","82.T0.22-81-E-j19-3.21.H","S81 Forbach (Schwarzwald)","85078","0","",""
"22-81-E-j19-3","T0#32","89.T0.22-81-E-j19-3.21.H","S81 Forbach (Schwarzwald)","85090","0","",""
"22-81-E-j19-3","T0#32","78.T0.22-81-E-j19-3.12.H","S81 Schopfloch EILZUG","85270","0","",""
"22-81-E-j19-3","T0#32","57.T0.22-81-E-j19-3.9.H","S81 Bondorf","85030","0","",""
"22-81-E-j19-3","T0#32","71.T0.22-81-E-j19-3.23.H","S81 Freudenstadt Hbf EILZUG","85192","0","",""
"22-81-E-j19-3","T0#32","66.T0.22-81-E-j19-3.23.H","S81 Freudenstadt Hbf EILZUG","85190","0","",""
"22-81-E-j19-3","T0#32","84.T0.22-81-E-j19-3.23.H","S81 Freudenstadt Hbf EILZUG","85196","0","",""
"22-81-E-j19-3","T0#32","91.T0.22-81-E-j19-3.23.H","S81 Freudenstadt Hbf EILZUG","85198","0","",""
"22-81-E-j19-3","T0#32","60.T0.22-81-E-j19-3.13.H","S81 Freudenstadt Hbf","85036","0","",""
"22-81-E-j19-3","T0#32","54.T0.22-81-E-j19-3.24.H","S81 Freudenstadt Hbf","85204","0","",""
"22-81-E-j19-3","T0#32","8.T0.22-81-E-j19-3.27.H","S81 Forbach (Schwarzwald)","74350","0","",""
"22-81-E-j19-3","T0#32","52.T0.22-81-E-j19-3.10.H","S81 Rastatt","85066","0","",""
"22-81-E-j19-3","T0#32","51.T0.22-81-E-j19-3.25.H","S81 Rastatt","85052","0","",""
"22-81-E-j19-3","T0#32","53.T0.22-81-E-j19-3.25.H","S81 Rastatt","85148","0","",""
"22-81-E-j19-3","T0#32","64.T0.22-81-E-j19-3.25.H","S81 Rastatt","85046","0","",""
"22-81-E-j19-4","T0#33","71.T0.22-81-E-j19-4.23.H","S81 Freudenstadt Hbf EILZUG","85192","0","",""
"22-81-E-j19-4","T0#33","66.T0.22-81-E-j19-4.23.H","S81 Freudenstadt Hbf EILZUG","85190","0","",""
"22-81-E-j19-4","T0#33","84.T0.22-81-E-j19-4.23.H","S81 Freudenstadt Hbf EILZUG","85196","0","",""
"22-81-E-j19-4","T0#33","91.T0.22-81-E-j19-4.23.H","S81 Freudenstadt Hbf EILZUG","85198","0","",""
"22-81-E-j19-4","T0#33","60.T0.22-81-E-j19-4.13.H","S81 Freudenstadt Hbf","85036","0","",""
"22-81-E-j19-4","T0#33","54.T0.22-81-E-j19-4.24.H","S81 Freudenstadt Hbf","85204","0","",""
"22-81-E-j19-4","T0#33","8.T0.22-81-E-j19-4.27.H","S81 Forbach (Schwarzwald)","74350","0","",""
"22-81-E-j19-4","T0#33","52.T0.22-81-E-j19-4.10.H","S81 Rastatt","85066","0","",""
"22-81-E-j19-4","T0#33","51.T0.22-81-E-j19-4.25.H","S81 Rastatt","85052","0","",""
"22-81-E-j19-4","T0#33","53.T0.22-81-E-j19-4.25.H","S81 Rastatt","85148","0","",""
"22-81-E-j19-4","T0#33","64.T0.22-81-E-j19-4.25.H","S81 Rastatt","85046","0","",""
"22-81-E-j19-4","T0#33","10.T0.22-81-E-j19-4.5.R","S81 Karlsruhe Hbf EILZUG","85189","1","",""
"22-81-E-j19-4","T0#33","18.T0.22-81-E-j19-4.14.R","S81 Karlsruhe Hbf EILZUG","85057","1","",""
"22-81-E-j19-4","T0#33","30.T0.22-81-E-j19-4.14.R","S81 Karlsruhe Hbf EILZUG","85197","1","",""
"22-81-E-j19-4","T0#33","25.T0.22-81-E-j19-4.14.R","S81 Karlsruhe Hbf EILZUG","85195","1","",""
"22-81-E-j19-4","T0#33","43.T0.22-81-E-j19-4.8.R","S81 Rastatt > S71","85535","1","",""
"22-81-E-j19-4","T0#33","11.T0.22-81-E-j19-4.8.R","S81 Rastatt","74349","1","",""
"22-81-E-j19-4","T0#33","37.T0.22-81-E-j19-4.18.R","S81 Karlsruhe Hbf","85099","1","",""
"22-81-E-j19-4","T0#33","27.T0.22-81-E-j19-4.18.R","S81 Karlsruhe Hbf > S32","85077","1","",""
"22-81-E-j19-4","T0#33","32.T0.22-81-E-j19-4.18.R","S81 Karlsruhe Hbf > S31","85089","1","",""
"22-81-E-j19-4","T0#33","36.T0.22-81-E-j19-4.7.R","S81 Karlsruhe Hbf EILZUG","85593","1","",""
"22-81-E-j19-4","T0#33","49.T0.22-81-E-j19-4.6.R","S81 Karlsruhe Hbf > S32","85039","1","",""
"22-81-E-j19-4","T0#33","6.T0.22-81-E-j19-4.1.R","S81 Karlsruhe Hbf > S31","85035","1","",""
"22-81-E-j19-4","T0#33","4.T0.22-81-E-j19-4.17.R","S81 Karlsruhe Hbf > S31","85031","1","",""
"22-81-E-j19-4","T0#33","12.T0.22-81-E-j19-4.17.R","S81 Karlsruhe Hbf","85047","1","",""
"22-81-E-j19-4","T0#33","35.T0.22-81-E-j19-4.17.R","S81 Karlsruhe Hbf > S31","85095","1","",""
"22-81-E-j19-4","T0#33","23.T0.22-81-E-j19-4.17.R","S81 Karlsruhe Hbf > S31","85071","1","",""
"22-81-E-j19-4","T0#33","29.T0.22-81-E-j19-4.17.R","S81 Karlsruhe Hbf > S31","85083","1","",""
"22-81-E-j19-4","T0#33","40.T0.22-81-E-j19-4.3.R","S81 Karlsruhe Hbf","85103","1","",""
"22-81-E-j19-4","T0#33","14.T0.22-81-E-j19-4.16.R","S81 Karlsruhe Hbf EILZUG","85191","1","",""
"22-81-E-j19-4","T0#33","5.T0.22-81-E-j19-4.15.R","S81 Karlsruhe Hbf EILZUG","85177","1","",""
"22-81-E-j19-4","T0#33","9.T0.22-81-E-j19-4.4.R","S81 Karlsruhe Hbf > S5","85571","1","",""
"22-81-E-j19-4","T0#33","1.T0.22-81-E-j19-4.20.R","S81 Karlsruhe Hbf > S32","85521","1","",""
"22-81-E-j19-4","T0#33","2.T0.22-81-E-j19-4.20.R","S81 Karlsruhe Hbf > S32","85065","1","",""
"22-81-E-j19-4","T0#33","3.T0.22-81-E-j19-4.20.R","S81 Karlsruhe Hbf > S32","85079","1","",""
"22-81-E-j19-4","T0#33","33.T0.22-81-E-j19-4.20.R","S81 Karlsruhe Hbf > S31","85091","1","",""
"22-81-E-j19-4","T0#33","7.T0.22-81-E-j19-4.19.R","S81 Karlsruhe Hbf > S31","85085","1","",""
"22-81-E-j19-4","T0#33","13.T0.22-81-E-j19-4.19.R","S81 Karlsruhe Hbf > S32","85051","1","",""
"22-81-E-j19-4","T0#33","17.T0.22-81-E-j19-4.19.R","S81 Karlsruhe Hbf > S32","85201","1","",""
"22-81-E-j19-4","T0#33","50.T0.22-81-E-j19-4.19.R","S81 Karlsruhe Hbf > S31","85097","1","",""
"22-81-E-j19-4","T0#33","24.T0.22-81-E-j19-4.2.R","S81 Karlsruhe Hbf > S31","85073","1","",""
"22-81-E-j19-4","T0#33","62.T0.22-81-E-j19-4.26.H","S81 Rastatt","85042","0","",""
"22-81-E-j19-4","T0#33","67.T0.22-81-E-j19-4.26.H","S81 Rastatt","85176","0","",""
"22-81-E-j19-4","T0#33","72.T0.22-81-E-j19-4.26.H","S81 Rastatt","85164","0","",""
"22-81-E-j19-4","T0#33","79.T0.22-81-E-j19-4.26.H","S81 Rastatt","85070","0","",""
"22-81-E-j19-4","T0#33","85.T0.22-81-E-j19-4.26.H","S81 Rastatt","85082","0","",""
"22-81-E-j19-4","T0#33","73.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85060","0","",""
"22-81-E-j19-4","T0#33","80.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85072","0","",""
"22-81-E-j19-4","T0#33","86.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85084","0","",""
"22-81-E-j19-4","T0#33","92.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85096","0","",""
"22-81-E-j19-4","T0#33","95.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85104","0","",""
"22-81-E-j19-4","T0#33","97.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85112","0","",""
"22-81-E-j19-4","T0#33","56.T0.22-81-E-j19-4.11.H","S81 Forbach (Schwarzwald)","85028","0","",""
"22-81-E-j19-4","T0#33","69.T0.22-81-E-j19-4.21.H","S81 Forbach (Schwarzwald)","85056","0","",""
"22-81-E-j19-4","T0#33","75.T0.22-81-E-j19-4.21.H","S81 Forbach (Schwarzwald)","85230","0","",""
"22-81-E-j19-4","T0#33","82.T0.22-81-E-j19-4.21.H","S81 Forbach (Schwarzwald)","85078","0","",""
"22-81-E-j19-4","T0#33","89.T0.22-81-E-j19-4.21.H","S81 Forbach (Schwarzwald)","85090","0","",""
"22-81-E-j19-4","T0#33","78.T0.22-81-E-j19-4.12.H","S81 Schopfloch EILZUG","85270","0","",""
"22-81-E-j19-4","T0#33","57.T0.22-81-E-j19-4.9.H","S81 Bondorf","85030","0","",""
"22-81-E-j19-5","T0#34","10.T0.22-81-E-j19-5.5.R","S81 Karlsruhe Hbf EILZUG","85189","1","",""
"22-81-E-j19-5","T0#34","18.T0.22-81-E-j19-5.14.R","S81 Karlsruhe Hbf EILZUG","85057","1","",""
"22-81-E-j19-5","T0#34","30.T0.22-81-E-j19-5.14.R","S81 Karlsruhe Hbf EILZUG","85197","1","",""
"22-81-E-j19-5","T0#34","25.T0.22-81-E-j19-5.14.R","S81 Karlsruhe Hbf EILZUG","85195","1","",""
"22-81-E-j19-5","T0#34","43.T0.22-81-E-j19-5.8.R","S81 Rastatt > S71","85535","1","",""
"22-81-E-j19-5","T0#34","11.T0.22-81-E-j19-5.8.R","S81 Rastatt","74349","1","",""
"22-81-E-j19-5","T0#34","37.T0.22-81-E-j19-5.18.R","S81 Karlsruhe Hbf","85099","1","",""
"22-81-E-j19-5","T0#34","27.T0.22-81-E-j19-5.18.R","S81 Karlsruhe Hbf > S32","85077","1","",""
"22-81-E-j19-5","T0#34","32.T0.22-81-E-j19-5.18.R","S81 Karlsruhe Hbf > S31","85089","1","",""
"22-81-E-j19-5","T0#34","36.T0.22-81-E-j19-5.7.R","S81 Karlsruhe Hbf EILZUG","85593","1","",""
"22-81-E-j19-5","T0#34","49.T0.22-81-E-j19-5.6.R","S81 Karlsruhe Hbf > S32","85039","1","",""
"22-81-E-j19-5","T0#34","6.T0.22-81-E-j19-5.1.R","S81 Karlsruhe Hbf > S31","85035","1","",""
"22-81-E-j19-5","T0#34","4.T0.22-81-E-j19-5.17.R","S81 Karlsruhe Hbf > S31","85031","1","",""
"22-81-E-j19-5","T0#34","12.T0.22-81-E-j19-5.17.R","S81 Karlsruhe Hbf","85047","1","",""
"22-81-E-j19-5","T0#34","35.T0.22-81-E-j19-5.17.R","S81 Karlsruhe Hbf > S31","85095","1","",""
"22-81-E-j19-5","T0#34","23.T0.22-81-E-j19-5.17.R","S81 Karlsruhe Hbf > S31","85071","1","",""
"22-81-E-j19-5","T0#34","29.T0.22-81-E-j19-5.17.R","S81 Karlsruhe Hbf > S31","85083","1","",""
"22-81-E-j19-5","T0#34","40.T0.22-81-E-j19-5.3.R","S81 Karlsruhe Hbf","85103","1","",""
"22-81-E-j19-5","T0#34","14.T0.22-81-E-j19-5.16.R","S81 Karlsruhe Hbf EILZUG","85191","1","",""
"22-81-E-j19-5","T0#34","5.T0.22-81-E-j19-5.15.R","S81 Karlsruhe Hbf EILZUG","85177","1","",""
"22-81-E-j19-5","T0#34","9.T0.22-81-E-j19-5.4.R","S81 Karlsruhe Hbf > S5","85571","1","",""
"22-81-E-j19-5","T0#34","1.T0.22-81-E-j19-5.20.R","S81 Karlsruhe Hbf > S32","85521","1","",""
"22-81-E-j19-5","T0#34","2.T0.22-81-E-j19-5.20.R","S81 Karlsruhe Hbf > S32","85065","1","",""
"22-81-E-j19-5","T0#34","3.T0.22-81-E-j19-5.20.R","S81 Karlsruhe Hbf > S32","85079","1","",""
"22-81-E-j19-5","T0#34","33.T0.22-81-E-j19-5.20.R","S81 Karlsruhe Hbf > S31","85091","1","",""
"22-81-E-j19-5","T0#34","7.T0.22-81-E-j19-5.19.R","S81 Karlsruhe Hbf > S31","85085","1","",""
"22-81-E-j19-5","T0#34","13.T0.22-81-E-j19-5.19.R","S81 Karlsruhe Hbf > S32","85051","1","",""
"22-81-E-j19-5","T0#34","17.T0.22-81-E-j19-5.19.R","S81 Karlsruhe Hbf > S32","85201","1","",""
"22-81-E-j19-5","T0#34","50.T0.22-81-E-j19-5.19.R","S81 Karlsruhe Hbf > S31","85097","1","",""
"22-81-E-j19-5","T0#34","24.T0.22-81-E-j19-5.2.R","S81 Karlsruhe Hbf > S31","85073","1","",""
"22-81-E-j19-5","T0#34","62.T0.22-81-E-j19-5.26.H","S81 Rastatt","85042","0","",""
"22-81-E-j19-5","T0#34","67.T0.22-81-E-j19-5.26.H","S81 Rastatt","85176","0","",""
"22-81-E-j19-5","T0#34","72.T0.22-81-E-j19-5.26.H","S81 Rastatt","85164","0","",""
"22-81-E-j19-5","T0#34","79.T0.22-81-E-j19-5.26.H","S81 Rastatt","85070","0","",""
"22-81-E-j19-5","T0#34","85.T0.22-81-E-j19-5.26.H","S81 Rastatt","85082","0","",""
"22-81-E-j19-5","T0#34","73.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85060","0","",""
"22-81-E-j19-5","T0#34","80.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85072","0","",""
"22-81-E-j19-5","T0#34","86.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85084","0","",""
"22-81-E-j19-5","T0#34","92.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85096","0","",""
"22-81-E-j19-5","T0#34","95.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85104","0","",""
"22-81-E-j19-5","T0#34","97.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85112","0","",""
"22-81-E-j19-5","T0#34","56.T0.22-81-E-j19-5.11.H","S81 Forbach (Schwarzwald)","85028","0","",""
"22-81-E-j19-5","T0#34","69.T0.22-81-E-j19-5.21.H","S81 Forbach (Schwarzwald)","85056","0","",""
"22-81-E-j19-5","T0#34","75.T0.22-81-E-j19-5.21.H","S81 Forbach (Schwarzwald)","85230","0","",""
"22-81-E-j19-5","T0#34","82.T0.22-81-E-j19-5.21.H","S81 Forbach (Schwarzwald)","85078","0","",""
"22-81-E-j19-5","T0#34","89.T0.22-81-E-j19-5.21.H","S81 Forbach (Schwarzwald)","85090","0","",""
"22-81-E-j19-5","T0#34","78.T0.22-81-E-j19-5.12.H","S81 Schopfloch EILZUG","85270","0","",""
"22-81-E-j19-5","T0#34","57.T0.22-81-E-j19-5.9.H","S81 Bondorf","85030","0","",""
"22-81-E-j19-5","T0#34","71.T0.22-81-E-j19-5.23.H","S81 Freudenstadt Hbf EILZUG","85192","0","",""
"22-81-E-j19-5","T0#34","66.T0.22-81-E-j19-5.23.H","S81 Freudenstadt Hbf EILZUG","85190","0","",""
"22-81-E-j19-5","T0#34","84.T0.22-81-E-j19-5.23.H","S81 Freudenstadt Hbf EILZUG","85196","0","",""
"22-81-E-j19-5","T0#34","91.T0.22-81-E-j19-5.23.H","S81 Freudenstadt Hbf EILZUG","85198","0","",""
"22-81-E-j19-5","T0#34","60.T0.22-81-E-j19-5.13.H","S81 Freudenstadt Hbf","85036","0","",""
"22-81-E-j19-5","T0#34","54.T0.22-81-E-j19-5.24.H","S81 Freudenstadt Hbf","85204","0","",""
"22-81-E-j19-5","T0#34","8.T0.22-81-E-j19-5.27.H","S81 Forbach (Schwarzwald)","74350","0","",""
"22-81-E-j19-5","T0#34","52.T0.22-81-E-j19-5.10.H","S81 Rastatt","85066","0","",""
"22-81-E-j19-5","T0#34","51.T0.22-81-E-j19-5.25.H","S81 Rastatt","85052","0","",""
"22-81-E-j19-5","T0#34","53.T0.22-81-E-j19-5.25.H","S81 Rastatt","85148","0","",""
"22-81-E-j19-5","T0#34","64.T0.22-81-E-j19-5.25.H","S81 Rastatt","85046","0","",""
"24-21-E-j19-1","T0#35","758.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","759.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","760.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","761.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","762.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","763.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","764.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","772.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","773.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","774.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","775.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","776.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","777.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","778.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","779.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","780.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","781.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","782.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","784.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","786.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","788.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","792.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","793.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","794.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","795.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","796.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","797.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","798.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","799.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","800.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","801.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","802.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","804.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","806.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","808.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","810.T0.24-21-E-j19-1.2.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","765.T0.24-21-E-j19-1.8.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","783.T0.24-21-E-j19-1.8.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","803.T0.24-21-E-j19-1.9.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","805.T0.24-21-E-j19-1.9.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","807.T0.24-21-E-j19-1.9.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","809.T0.24-21-E-j19-1.9.H","21 Durlach Turmberg","0","0","","2"
"24-21-E-j19-1","T0#35","53.T0.24-21-E-j19-1.13.R","26 Durlach Turmberg","0","1","","2"
"24-21-E-j19-1","T0#35","54.T0.24-21-E-j19-1.13.R","26 Durlach Turmberg","0","1","","2"
"24-21-E-j19-1","T0#35","55.T0.24-21-E-j19-1.13.R","26 Durlach Turmberg","0","1","","2"
"24-21-E-j19-1","T0#35","56.T0.24-21-E-j19-1.13.R","26 Durlach Turmberg","0","1","","2"
"24-21-E-j19-1","T0#35","819.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","820.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","821.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","822.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","823.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","826.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","830.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","832.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","833.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","834.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","835.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","836.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","837.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","838.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","839.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","840.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","841.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","850.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","852.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","855.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","856.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","857.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","858.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","859.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","860.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","862.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","864.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","865.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","866.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","867.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","868.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","869.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","870.T0.24-21-E-j19-1.14.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","824.T0.24-21-E-j19-1.15.R","21 Emil-Arheit-Halle","0","1","","2"
"24-21-E-j19-1","T0#35","827.T0.24-21-E-j19-1.15.R","21 Emil-Arheit-Halle","0","1","","2"
"24-21-E-j19-1","T0#35","849.T0.24-21-E-j19-1.15.R","21 Emil-Arheit-Halle","0","1","","2"
"24-21-E-j19-1","T0#35","861.T0.24-21-E-j19-1.16.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","863.T0.24-21-E-j19-1.16.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","871.T0.24-21-E-j19-1.16.R","21 Grötzingen Nord","0","1","","2"
"24-21-E-j19-1","T0#35","1.T0.24-21-E-j19-1.12.R","23 Durlach Turmberg","0","1","","2"
"24-21-E-j19-1","T0#35","1509.T0.24-21-E-j19-1.12.R","23 Durlach Turmberg","0","1","","2"
"24-21-E-j19-1","T0#35","1510.T0.24-21-E-j19-1.12.R","23 Durlach Turmberg","0","1","","2"
